image_id,toolkit_path,filename,curriculum_unit,curriculum_section,hewitt_chapter,hewitt_subsection_hint,primary_story_role,story_roles,concept_tags,alt_text,caption,what_students_should_notice_candidate,sha256,duplicate_of,source_catalog_path
PHYS-D8E2BEA519D5,images/unit7/PHYS-D8E2BEA519D5__u7_4_from_ch_23_13_battery_electric_field_lines_open_and_closed_circuit.png,u7_4_from_ch_23_13_battery_electric_field_lines_open_and_closed_circuit.png,7,7.4,23,13,model_or_diagram,model_or_diagram; comparison,electric; circuit; field,Figure 23.13: electric field lines around a battery and a conducting wire,"Figure 23.13 (a) Electric field lines run through space from the positive to the negative terminal of a battery. (b) When a thick metal wire connects the two terminals, an electric field runs through the wire, driving a current, while an electric field is also generated in the space around the wire by charge that accumulates on the wire’s surface. (You won’t be shocked if you touch this connecting wire, but you might be burned because the wire would likely be very hot!)",Figure 23.13: electric field lines around a battery and a conducting wire.,d8e2bea519d57734b109641c2c46bb4db1754b8e2a914b296eac10f5bc19497b,,units/unit7/images_7_4/u7_4_from_ch_23_13_battery_electric_field_lines_open_and_closed_circuit.png
PHYS-63B48915A01B,images/unit7/PHYS-63B48915A01B__u7_4_from_ch_23_14_electron_random_path_and_slow_drift_velocity.png,u7_4_from_ch_23_14_electron_random_path_and_slow_drift_velocity.png,7,7.4,23,14,model_or_diagram,model_or_diagram,velocity,Figure 23.14: electron random path and slow drift velocity in an atomic lattice,Figure 23.14 The solid lines suggest the random path of an electron jostling about in an atomic lattice at an average speed of about 1/200 the speed of light. The dashed lines suggest an exaggerated and idealized view of how this path is altered when an electric field is applied. The electron drifts toward the right with a drift velocity that is very slow.,Figure 23.14: electron random path and slow drift velocity in an atomic lattice.,63b48915a01b402499470863207650aa7fb511edff658c6e968df91420ff79e8,,units/unit7/images_7_4/u7_4_from_ch_23_14_electron_random_path_and_slow_drift_velocity.png
PHYS-0F0E4D65705D,images/unit7/PHYS-0F0E4D65705D__u7_4_from_ch_23_9_dc_and_ac_current_time_graphs.png,u7_4_from_ch_23_9_dc_and_ac_current_time_graphs.png,7,7.4,23,9,graph_or_data,graph_or_data,current,Figure 23.9: time graphs of direct current and alternating current,Figure 23.9 Time graphs of dc and ac.,Figure 23.9: time graphs of direct current and alternating current.,0f0e4d65705d45d3f4909357f1917c66ffe0ebe4891eb7b952e4e761d0ab6770,,units/unit7/images_7_4/u7_4_from_ch_23_9_dc_and_ac_current_time_graphs.png
PHYS-0472668E91B6,images/unit7/PHYS-0472668E91B6__u7_5_from_ch_23_17_series_circuit_three_lamps_single_path.png,u7_5_from_ch_23_17_series_circuit_three_lamps_single_path.png,7,7.5,23,17,model_or_diagram,model_or_diagram; process_or_sequence,circuit,Figure 23.17: a three-lamp series circuit connected to a 6-V battery and switch,Figure 23.17 A simple series circuit. The 6-V battery provides 2 V across each lamp.,Figure 23.17: a three-lamp series circuit connected to a 6-V battery and switch.,0472668e91b614dd4a5a1738b0cd3aa93b04e01216924bbc3abb90ad159569dc,,units/unit7/images_7_5/u7_5_from_ch_23_17_series_circuit_three_lamps_single_path.png
PHYS-FEE7D51F776D,images/unit7/PHYS-FEE7D51F776D__u7_5_from_ch_23_18_parallel_circuit_three_lamps_multiple_paths.png,u7_5_from_ch_23_18_parallel_circuit_three_lamps_multiple_paths.png,7,7.5,23,18,model_or_diagram,model_or_diagram,circuit,Figure 23.18: a three-lamp parallel circuit with branches connected to a 6-V battery,Figure 23.18 A simple parallel circuit. A 6-V battery provides 6 V across each lamp.,Figure 23.18: a three-lamp parallel circuit with branches connected to a 6-V battery.,fee7d51f776deea2955f0010fee373965f850d64f9e783765b85fd09ea6d7848,,units/unit7/images_7_5/u7_5_from_ch_23_18_parallel_circuit_three_lamps_multiple_paths.png
PHYS-67A90D3A801B,images/unit7/PHYS-67A90D3A801B__u7_5_from_ch_23_19_household_parallel_circuit_overload_current_sum.png,u7_5_from_ch_23_19_household_parallel_circuit_overload_current_sum.png,7,7.5,23,19,model_or_diagram,model_or_diagram,circuit; current; heat,"Figure 23.19: household parallel circuit with toaster, heater, lamp, fuse, and line current",Figure 23.19 Circuit diagram for appliances connected to a household circuit.,"Figure 23.19: household parallel circuit with toaster, heater, lamp, fuse, and line current.",67a90d3a801b0fb67d4c8c2fe99e13a8a23eee49fe44970b42af8578ba4eadbf,,units/unit7/images_7_5/u7_5_from_ch_23_19_household_parallel_circuit_overload_current_sum.png
PHYS-F7A3F6F3AC50,images/unit7/PHYS-F7A3F6F3AC50__u7_5_from_ch_23_20_safety_fuse_ribbon_melts_to_open_circuit.png,u7_5_from_ch_23_20_safety_fuse_ribbon_melts_to_open_circuit.png,7,7.5,23,20,model_or_diagram,model_or_diagram; process_or_sequence,circuit,Figure 23.20: a safety fuse with a fuse ribbon in series with a circuit,Figure 23.20 A safety fuse.,Figure 23.20: a safety fuse with a fuse ribbon in series with a circuit.,f7a3f6f3ac504557937a219c6a664ccd079e2f287b9af3b7adb0489bb59b23b8,,units/unit7/images_7_5/u7_5_from_ch_23_20_safety_fuse_ribbon_melts_to_open_circuit.png
PHYS-8DC0BE4DCDFC,images/unit7/PHYS-8DC0BE4DCDFC__u7_2_from_ch_23_pp_lemon_battery_copper_wire_paper_clip.png,u7_2_from_ch_23_pp_lemon_battery_copper_wire_paper_clip.png,7,,23,pp,conceptual_reference,conceptual_reference,,Question 34 sketch: Paper clip and copper wire inserted into a lemon to make a citrus cell.,Question 34 sketch Paper clip and copper wire inserted into a lemon to make a citrus cell.,Question 34 sketch: Paper clip and copper wire inserted into a lemon to make a citrus cell.,8dc0be4dcdfc4d91a5acc0ff443476a400c0d78b7e5c604b9916075a9bb80dbd,,units/unit7/images_review/u7_2_from_ch_23_pp_lemon_battery_copper_wire_paper_clip.png
PHYS-41706DCD1C0E,images/unit7/PHYS-41706DCD1C0E__u7_3_from_ch_23_pp_high_resistance_danger_sign.png,u7_3_from_ch_23_pp_high_resistance_danger_sign.png,7,,23,pp,conceptual_reference,conceptual_reference,resistance,Question 89 sketch: A warning sign that reads Danger! High Resistance.,Question 89 sketch A warning sign that reads Danger! High Resistance.,Question 89 sketch: A warning sign that reads Danger! High Resistance.,41706dcd1c0ee940b0104ac42f395f46a7d467f8dbf5a1725ed19fd20cdb8511,,units/unit7/images_review/u7_3_from_ch_23_pp_high_resistance_danger_sign.png
PHYS-AE7DC13A6F55,images/unit7/PHYS-AE7DC13A6F55__u7_3_from_ch_23_pp_person_reads_meter_resistance_voltage_current.png,u7_3_from_ch_23_pp_person_reads_meter_resistance_voltage_current.png,7,,23,pp,experiment_or_measurement,experiment_or_measurement; phenomenon_or_example,voltage; current; resistance,Question 90 sketch: A person reading a household-product label.,Question 90 sketch A person reading a household-product label.,Question 90 sketch: A person reading a household-product label.,ae7dc13a6f55b61795ce660523f5e75c39c1eadb945d52255222b9f962a82ba3,,units/unit7/images_review/u7_3_from_ch_23_pp_person_reads_meter_resistance_voltage_current.png
PHYS-67A90D3A801B,images/unit7/PHYS-67A90D3A801B__u7_5_from_ch_23_19_household_parallel_circuit_overload_current_sum.png,u7_5_from_ch_23_19_household_parallel_circuit_overload_current_sum.png,7,,23,19,model_or_diagram,model_or_diagram,circuit; current,Figure 23.19: Circuit diagram for appliances connected to a household circuit.,Figure 23.19 Circuit diagram for appliances connected to a household circuit.,Figure 23.19: Circuit diagram for appliances connected to a household circuit.,67a90d3a801b0fb67d4c8c2fe99e13a8a23eee49fe44970b42af8578ba4eadbf,units/unit7/images_7_5/u7_5_from_ch_23_19_household_parallel_circuit_overload_current_sum.png,units/unit7/images_review/u7_5_from_ch_23_19_household_parallel_circuit_overload_current_sum.png
PHYS-A7BF31177D35,images/unit7/PHYS-A7BF31177D35__u7_5_from_ch_23_pp_lightbulb_battery_connection_cases_1_to_5.png,u7_5_from_ch_23_pp_lightbulb_battery_connection_cases_1_to_5.png,7,,23,pp,model_or_diagram,model_or_diagram,light; circuit,Question 68 sketch: Five circuit cases numbered 1 through 5.,Question 68 sketch Five circuit cases numbered 1 through 5.,Question 68 sketch: Five circuit cases numbered 1 through 5.,a7bf31177d357a129549c5dcba2925a4ec83c24b24c06bcba018351def154718,,units/unit7/images_review/u7_5_from_ch_23_pp_lightbulb_battery_connection_cases_1_to_5.png
PHYS-F1E398FEA753,images/unit7/PHYS-F1E398FEA753__u7_5_from_ch_23_pp_lightbulb_battery_contacts_complete_circuit_cases.png,u7_5_from_ch_23_pp_lightbulb_battery_contacts_complete_circuit_cases.png,7,,23,pp,model_or_diagram,model_or_diagram,light; circuit,Question 63 sketch: Several lamp-and-battery arrangements for identifying complete circuits.,Question 63 sketch Several lamp-and-battery arrangements for identifying complete circuits.,Question 63 sketch: Several lamp-and-battery arrangements for identifying complete circuits.,f1e398fea753bc8d1a14477f6467d2cc354411355c41e52edfbab4e8ebd5fd8a,,units/unit7/images_review/u7_5_from_ch_23_pp_lightbulb_battery_contacts_complete_circuit_cases.png
PHYS-17B83E5CAB10,images/unit7/PHYS-17B83E5CAB10__u7_5_from_ch_23_pp_mixed_series_parallel_three_bulb_circuit.png,u7_5_from_ch_23_pp_mixed_series_parallel_three_bulb_circuit.png,7,,23,pp,model_or_diagram,model_or_diagram; process_or_sequence,circuit,Question 56 sketch: A mixed circuit with branches A and B and battery C.,Question 56 sketch A mixed circuit with branches A and B and battery C.,Question 56 sketch: A mixed circuit with branches A and B and battery C.,17b83e5cab10da755579b7d018eba3fb4da131f7456e12f41c011a57870d2ad2,,units/unit7/images_review/u7_5_from_ch_23_pp_mixed_series_parallel_three_bulb_circuit.png
PHYS-B2D21605DC07,images/unit7/PHYS-B2D21605DC07__u7_5_from_ch_23_pp_parallel_bulbs_ammeter_positions_a_b_c.png,u7_5_from_ch_23_pp_parallel_bulbs_ammeter_positions_a_b_c.png,7,,23,pp,model_or_diagram,model_or_diagram; experiment_or_measurement; comparison; process_or_sequence,circuit,"Question 53 sketch: Three circuits labeled A, B, and C with ammeters placed in different locations.","Question 53 sketch Three circuits labeled A, B, and C with ammeters placed in different locations.","Question 53 sketch: Three circuits labeled A, B, and C with ammeters placed in different locations.",b2d21605dc0781df53c4b68ccd94ade860b63bd0cf33835109e877200571305f,,units/unit7/images_review/u7_5_from_ch_23_pp_parallel_bulbs_ammeter_positions_a_b_c.png
PHYS-3727FEC30621,images/unit7/PHYS-3727FEC30621__u7_5_from_ch_23_pp_parallel_bulbs_total_current_with_ammeter.png,u7_5_from_ch_23_pp_parallel_bulbs_total_current_with_ammeter.png,7,,23,pp,model_or_diagram,model_or_diagram; experiment_or_measurement,circuit; current,"Question 54 sketch: Ammeter next to the battery in circuits labeled A, B, and C.","Question 54 sketch Ammeter next to the battery in circuits labeled A, B, and C.","Question 54 sketch: Ammeter next to the battery in circuits labeled A, B, and C.",3727fec306218d1752eb9174db357e4285a39c9063eb8881f1538bec011a678a,,units/unit7/images_review/u7_5_from_ch_23_pp_parallel_bulbs_total_current_with_ammeter.png
PHYS-19AAFD32AB52,images/unit7/PHYS-19AAFD32AB52__u7_5_from_ch_23_pp_single_bulb_battery_connection_paths_a_b_c.png,u7_5_from_ch_23_pp_single_bulb_battery_connection_paths_a_b_c.png,7,,23,pp,model_or_diagram,model_or_diagram; experiment_or_measurement,circuit,"Question 52 sketch: Three circuits labeled A, B, and C with identical bulbs and batteries.","Question 52 sketch Three circuits labeled A, B, and C with identical bulbs and batteries.","Question 52 sketch: Three circuits labeled A, B, and C with identical bulbs and batteries.",19aafd32ab52cf50ed3481cbf3fe371b994d43702747a81eaf70db2d01ceea8b,,units/unit7/images_review/u7_5_from_ch_23_pp_single_bulb_battery_connection_paths_a_b_c.png
PHYS-9787715C7841,images/unit7/PHYS-9787715C7841__u7_5_from_ch_23_pp_three_bulb_circuit_brightness_a_b_c.png,u7_5_from_ch_23_pp_three_bulb_circuit_brightness_a_b_c.png,7,,23,pp,model_or_diagram,model_or_diagram,circuit,"Question 99 sketch: Three-bulb circuit with bulbs A, B, and C.","Question 99 sketch Three-bulb circuit with bulbs A, B, and C.","Question 99 sketch: Three-bulb circuit with bulbs A, B, and C.",9787715c7841eeb2a3aeef10229aa073a4aae735c45b240168ab85c44efca0f8,,units/unit7/images_review/u7_5_from_ch_23_pp_three_bulb_circuit_brightness_a_b_c.png
PHYS-F6F9FC3CBB17,images/unit7/PHYS-F6F9FC3CBB17__u7_5_from_ch_23_pp_three_bulb_circuit_compare_connection_paths.png,u7_5_from_ch_23_pp_three_bulb_circuit_compare_connection_paths.png,7,,23,pp,model_or_diagram,model_or_diagram; comparison,circuit,Question 106 sketch: Three bulb circuits for comparing equivalence.,Question 106 sketch Three bulb circuits for comparing equivalence.,Question 106 sketch: Three bulb circuits for comparing equivalence.,f6f9fc3cbb17d5f4bd6ce7614f28c882c364b624f2dd65b5f264adf69984c41c,,units/unit7/images_review/u7_5_from_ch_23_pp_three_bulb_circuit_compare_connection_paths.png
PHYS-5EBB91173346,images/unit7/PHYS-5EBB91173346__u7_5_from_ch_23_pp_two_bulb_circuit_with_switch_a_b.png,u7_5_from_ch_23_pp_two_bulb_circuit_with_switch_a_b.png,7,,23,pp,model_or_diagram,model_or_diagram,circuit,Question 97 sketch: Two-bulb circuit with switch and bulbs A and B.,Question 97 sketch Two-bulb circuit with switch and bulbs A and B.,Question 97 sketch: Two-bulb circuit with switch and bulbs A and B.,5ebb9117334661ba2b7eb6e32a237016d568b3b34aa14a85927be7d0e568ce26,,units/unit7/images_review/u7_5_from_ch_23_pp_two_bulb_circuit_with_switch_a_b.png
PHYS-A18C8ADD3BDC,images/unit7/PHYS-A18C8ADD3BDC__u7_5_from_ch_23_pp_voltmeter_readings_series_parallel_bulbs.png,u7_5_from_ch_23_pp_voltmeter_readings_series_parallel_bulbs.png,7,,23,pp,model_or_diagram,model_or_diagram; experiment_or_measurement; process_or_sequence,circuit,"Question 55 sketch: Voltmeter readings across single bulbs in circuits labeled A, B, and C.","Question 55 sketch Voltmeter readings across single bulbs in circuits labeled A, B, and C.","Question 55 sketch: Voltmeter readings across single bulbs in circuits labeled A, B, and C.",a18c8add3bdc7da0ff258629f077d0453ccb1f3021aee1ce596a57673fa59a67,,units/unit7/images_review/u7_5_from_ch_23_pp_voltmeter_readings_series_parallel_bulbs.png
PHYS-EBF014FCE9FD,images/unit8/PHYS-EBF014FCE9FD__unit8-ac-voltage-graph.png,unit8-ac-voltage-graph.png,8,,,,graph_or_data,graph_or_data,voltage,Alternating voltage graph,,Alternating voltage graph.,ebf014fce9fdf70c0bb7dd4f0aa28354d73726441070dde427344e09b045d5ea,,units/unit8/figures/unit8-ac-voltage-graph.png
PHYS-FCEFEB2D47D9,images/unit8/PHYS-FCEFEB2D47D9__unit8-current-wire-field.png,unit8-current-wire-field.png,8,,,,model_or_diagram,model_or_diagram,current; magnet; field,Magnetic field around a wire,,Magnetic field around a wire.,fcefeb2d47d97014153aedfd9cf63614873f0d4fddccf226ae645823bf3c39ad,,units/unit8/figures/unit8-current-wire-field.png
PHYS-CED3B63A8FF1,images/unit8/PHYS-CED3B63A8FF1__unit8-domain-model.png,unit8-domain-model.png,8,,,,conceptual_reference,conceptual_reference,magnet,Magnetic domain model,,Magnetic domain model.,ced3b63a8ff1a5b7fad7ca79e7ec9c6166fc2807fa0b730209fc9efe94c73375,,units/unit8/figures/unit8-domain-model.png
PHYS-56647B223DF7,images/unit8/PHYS-56647B223DF7__unit8-electromagnet-coil.png,unit8-electromagnet-coil.png,8,,,,conceptual_reference,conceptual_reference,magnet,Electromagnet coil model,,Electromagnet coil model.,56647b223df72a2b254be8971043450e8834c0a4cc7b6f821b49f3f67d9949f1,,units/unit8/figures/unit8-electromagnet-coil.png
PHYS-61F820AAA039,images/unit8/PHYS-61F820AAA039__unit8-field-lines-bar-magnet.png,unit8-field-lines-bar-magnet.png,8,,,,model_or_diagram,model_or_diagram,magnet; field,Field lines around a bar magnet,,Field lines around a bar magnet.,61f820aaa03910abd15f133ec7df1feed3a88bdec67d851ccb2b55f2d124e04e,,units/unit8/figures/unit8-field-lines-bar-magnet.png
PHYS-2916FB60BCBF,images/unit8/PHYS-2916FB60BCBF__unit8-force-on-wire.png,unit8-force-on-wire.png,8,,,,model_or_diagram,model_or_diagram; phenomenon_or_example,force; current; magnet,Magnetic force on a current-carrying wire,,Magnetic force on a current-carrying wire.,2916fb60bcbf8182dda46bb00e8022de739898e534b53738e7f128564c777ab4,,units/unit8/figures/unit8-force-on-wire.png
PHYS-471E5AFE0834,images/unit8/PHYS-471E5AFE0834__unit8-generator-model.png,unit8-generator-model.png,8,,,,conceptual_reference,conceptual_reference,energy,Generator energy conversion model,,Generator energy conversion model.,471e5afe08344ef288594c0d6d0985f8365eb715a1e3b721b6774a57acc58b3b,,units/unit8/figures/unit8-generator-model.png
PHYS-00B12074AF03,images/unit8/PHYS-00B12074AF03__unit8-induction-coil.png,unit8-induction-coil.png,8,,,,conceptual_reference,conceptual_reference,magnet,Magnet moving into a coil,,Magnet moving into a coil.,00b12074af030dde748a8178384fa9458645f5dc45cc13bcdc8590d60b58c814,,units/unit8/figures/unit8-induction-coil.png
PHYS-D6C8DE702D13,images/unit8/PHYS-D6C8DE702D13__unit8-magnetic-poles.png,unit8-magnetic-poles.png,8,,,,conceptual_reference,conceptual_reference,magnet,Magnetic pole interactions,,Magnetic pole interactions.,d6c8de702d13593aa1d45c620353c0e7cbcd0a81ff6e68e26ea0d0024978f798,,units/unit8/figures/unit8-magnetic-poles.png
