bank_id,section,destination,priority_phase,issue_category,issue_severity,original_status,repair_action,student_prompt_changed,answer_changed,figure_or_table_changed,metadata_changed,original_prompt_hash,final_prompt_hash,validation_method,final_status,notes
U1-S5-PS3-Q20,1.5,Practice Set 3,PHASE 3 — PRACTICE / CYU,structural scaffold / prompt variety,MAJOR QUALITY DEFECT,REPAIR,Replaced stock cross-family reasoning wrapper with a task-specific family-level reasoning prompt/key. | Removed overused supplied-student-proposal scaffold; restored the family to a direct data/model/calculation task natural to the Physics content. | Resolved an exact parallel-form prompt collision with a family-specific task variation rather than a generic wrapper.,YES,YES,NO,YES,80e2f6f160676b590ba4077d3927a149483e5c939cbd2ee16117259b8f95994f,8c0ce375eff47a4d0c21bb87f67ba8d4248a6ab266fc1acbeeb6b39250077879,Assessment Plan + Framework section packets; family-level semantic QA; selected-response one-best-answer/position QA; Framework ~fix_mathjax_v8.py; Framework ~audit_bank_package_v3.py; custom v3 structural/table/grammar/security QA,PASS,Stable Bank ID preserved; machine and human-readable representations synchronized.
U1-S5-PS3-Q21,1.5,Practice Set 3,PHASE 3 — PRACTICE / CYU,structural scaffold / prompt variety,MAJOR QUALITY DEFECT,REPAIR,Replaced stock cross-family reasoning wrapper with a task-specific family-level reasoning prompt/key.,YES,NO,NO,NO,0dd6e12d3310519eef1f2d35201403a14141fa2d57fab93f8b3b44971dcc0740,74397faa252c54cf8a298e235d65bf32918f83e878f62514071342121f56a83d,Assessment Plan + Framework section packets; family-level semantic QA; selected-response one-best-answer/position QA; Framework ~fix_mathjax_v8.py; Framework ~audit_bank_package_v3.py; custom v3 structural/table/grammar/security QA,PASS,Stable Bank ID preserved; machine and human-readable representations synchronized.
U1-S5-PS3-Q22,1.5,Practice Set 3,PHASE 3 — PRACTICE / CYU,structural scaffold / prompt variety,MAJOR QUALITY DEFECT,REPAIR,Replaced stock cross-family reasoning wrapper with a task-specific family-level reasoning prompt/key.,YES,NO,NO,NO,1eeb5959baff8d7e9ccc10f5be0d09b2f393fbd425ef9b598d56f52215a60bf5,026f30a6582c999b28fdfe00897e00b4b1a59e9d4e665e4374a1a2c04bc006f2,Assessment Plan + Framework section packets; family-level semantic QA; selected-response one-best-answer/position QA; Framework ~fix_mathjax_v8.py; Framework ~audit_bank_package_v3.py; custom v3 structural/table/grammar/security QA,PASS,Stable Bank ID preserved; machine and human-readable representations synchronized.
U1-S5-XP-Q03,1.5,Extra Practice,PHASE 3 — PRACTICE / CYU,structural scaffold / prompt variety,MAJOR QUALITY DEFECT,REPAIR,Replaced stock cross-family reasoning wrapper with a task-specific family-level reasoning prompt/key.,YES,YES,NO,NO,4d5439b35b89464dc14eec62ae8f14c9d677f5928cd5dfe7ffae5ce58cc5c71f,0bbc02e98e29c1a13e1ec2efc8005aef3f6ef59c53d06202e07621571fd48fe5,Assessment Plan + Framework section packets; family-level semantic QA; selected-response one-best-answer/position QA; Framework ~fix_mathjax_v8.py; Framework ~audit_bank_package_v3.py; custom v3 structural/table/grammar/security QA,PASS,Stable Bank ID preserved; machine and human-readable representations synchronized.
U1-S5-XP-Q05,1.5,Extra Practice,PHASE 3 — PRACTICE / CYU,structural scaffold / prompt variety,MAJOR QUALITY DEFECT,REPAIR,Replaced stock cross-family reasoning wrapper with a task-specific family-level reasoning prompt/key.,YES,YES,NO,NO,06981a0d25b974cc7326fa4f5f23d9350a3c7e54f39a2f1624a963ce7451974c,e4c3cb02b7fd8f05a10ec2b4409200e87323c8a18a8c6719336f1067b159ba72,Assessment Plan + Framework section packets; family-level semantic QA; selected-response one-best-answer/position QA; Framework ~fix_mathjax_v8.py; Framework ~audit_bank_package_v3.py; custom v3 structural/table/grammar/security QA,PASS,Stable Bank ID preserved; machine and human-readable representations synchronized.
U1-S5-XP-Q07,1.5,Extra Practice,PHASE 3 — PRACTICE / CYU,structural scaffold / prompt variety,MAJOR QUALITY DEFECT,REPAIR,Replaced stock cross-family reasoning wrapper with a task-specific family-level reasoning prompt/key.,YES,YES,NO,NO,e49513d66058f45bcc813b6acd3a124d0db9750963503d3adbde41503d8454d4,0273c25dd1bcb950fa919d2cbf3f83bbeedfe8b83fa80f85e1be0d957e5f78c2,Assessment Plan + Framework section packets; family-level semantic QA; selected-response one-best-answer/position QA; Framework ~fix_mathjax_v8.py; Framework ~audit_bank_package_v3.py; custom v3 structural/table/grammar/security QA,PASS,Stable Bank ID preserved; machine and human-readable representations synchronized.
U1-S5-XP-Q09,1.5,Extra Practice,PHASE 3 — PRACTICE / CYU,structural scaffold / prompt variety,MAJOR QUALITY DEFECT,REPAIR,Replaced stock cross-family reasoning wrapper with a task-specific family-level reasoning prompt/key. | Reordered selected-response choices to repair answer-position pattern in Extra Practice 1.5.,YES,YES,NO,NO,b455712e06166bd36a27e9cd19fe93073f126eb280f0473d98018d2652d91e0c,7400ef3dfab6aa5324b43febcffe96f084431a2eeea7c9fda3d699d04f80a9a8,Assessment Plan + Framework section packets; family-level semantic QA; selected-response one-best-answer/position QA; Framework ~fix_mathjax_v8.py; Framework ~audit_bank_package_v3.py; custom v3 structural/table/grammar/security QA,PASS,Stable Bank ID preserved; machine and human-readable representations synchronized.
U1-S5-XP-Q11,1.5,Extra Practice,PHASE 3 — PRACTICE / CYU,structural scaffold / prompt variety,MAJOR QUALITY DEFECT,REPAIR,Replaced stock cross-family reasoning wrapper with a task-specific family-level reasoning prompt/key.,YES,YES,NO,NO,e7a32fa96fbc563e0bdfa5ef8c2b7736ebacfec3390d0ab9357f42e4374e3134,a74876ee2a3d662eff2a00a8999556731016351fb8b0e0284fa24bf86e0bf27a,Assessment Plan + Framework section packets; family-level semantic QA; selected-response one-best-answer/position QA; Framework ~fix_mathjax_v8.py; Framework ~audit_bank_package_v3.py; custom v3 structural/table/grammar/security QA,PASS,Stable Bank ID preserved; machine and human-readable representations synchronized.
U1-S5-XP-Q13,1.5,Extra Practice,PHASE 3 — PRACTICE / CYU,structural scaffold / prompt variety,MAJOR QUALITY DEFECT,REPAIR,Replaced stock cross-family reasoning wrapper with a task-specific family-level reasoning prompt/key.,YES,YES,NO,NO,52d0fb79fafebcaecde714f4f5c902ec363f89c1d53122313be66ca280fd08fb,432b6c43db1fb1f5651c7d1f088000c48e26ae1aa7d0ede26e1c76c2a2325ced,Assessment Plan + Framework section packets; family-level semantic QA; selected-response one-best-answer/position QA; Framework ~fix_mathjax_v8.py; Framework ~audit_bank_package_v3.py; custom v3 structural/table/grammar/security QA,PASS,Stable Bank ID preserved; machine and human-readable representations synchronized.
U1-S5-XP-Q14,1.5,Extra Practice,PHASE 3 — PRACTICE / CYU,selected-response QA,MAJOR QUALITY DEFECT,REPAIR,Reordered selected-response choices to repair answer-position pattern in Extra Practice 1.5.,NO,YES,NO,NO,5287c3a8e9b014a875b842f9dd0ccc2b08c6e6e99e187f897e68261061fc86e6,5287c3a8e9b014a875b842f9dd0ccc2b08c6e6e99e187f897e68261061fc86e6,Assessment Plan + Framework section packets; family-level semantic QA; selected-response one-best-answer/position QA; Framework ~fix_mathjax_v8.py; Framework ~audit_bank_package_v3.py; custom v3 structural/table/grammar/security QA,PASS,Stable Bank ID preserved; machine and human-readable representations synchronized.
U1-S5-XP-Q15,1.5,Extra Practice,PHASE 3 — PRACTICE / CYU,structural scaffold / prompt variety,MAJOR QUALITY DEFECT,REPAIR,Replaced stock cross-family reasoning wrapper with a task-specific family-level reasoning prompt/key.,YES,YES,NO,NO,f67f5b3ce612bffe08ad385b401a2de999f50339e78eaacbdcee401410d7341f,850c8ca0c6f39360f0c9221e9cffe90f7dac81cddcc591871c3de2737e3df999,Assessment Plan + Framework section packets; family-level semantic QA; selected-response one-best-answer/position QA; Framework ~fix_mathjax_v8.py; Framework ~audit_bank_package_v3.py; custom v3 structural/table/grammar/security QA,PASS,Stable Bank ID preserved; machine and human-readable representations synchronized.
U1-S5-XP-Q17,1.5,Extra Practice,PHASE 3 — PRACTICE / CYU,structural scaffold / prompt variety,MAJOR QUALITY DEFECT,REPAIR,Replaced stock cross-family reasoning wrapper with a task-specific family-level reasoning prompt/key. | Removed overused supplied-student-proposal scaffold; restored the family to a direct data/model/calculation task natural to the Physics content. | Resolved an exact parallel-form prompt collision with a family-specific task variation rather than a generic wrapper.,YES,YES,NO,YES,b8911ee757500620599f0ff562bf08614910ed1da17ca36944615e57520cf169,05c6b00d0bfd22821a700a30c1a1a1582374e4267b4ecb0dfbcdb0ec1263103e,Assessment Plan + Framework section packets; family-level semantic QA; selected-response one-best-answer/position QA; Framework ~fix_mathjax_v8.py; Framework ~audit_bank_package_v3.py; custom v3 structural/table/grammar/security QA,PASS,Stable Bank ID preserved; machine and human-readable representations synchronized.
U1-S5-XP-Q19,1.5,Extra Practice,PHASE 3 — PRACTICE / CYU,structural scaffold / prompt variety,MAJOR QUALITY DEFECT,REPAIR,Replaced stock cross-family reasoning wrapper with a task-specific family-level reasoning prompt/key.,YES,YES,NO,NO,58b76f968cbeb8954b987b078e379678bab5a6ee768a7b379f1dce5a005f2545,e4fed92c34e90d211d4ddc1cc3e95c2c8210ff17bd1be6158135be789dc7294a,Assessment Plan + Framework section packets; family-level semantic QA; selected-response one-best-answer/position QA; Framework ~fix_mathjax_v8.py; Framework ~audit_bank_package_v3.py; custom v3 structural/table/grammar/security QA,PASS,Stable Bank ID preserved; machine and human-readable representations synchronized.
U1-S5-XP-Q21,1.5,Extra Practice,PHASE 3 — PRACTICE / CYU,structural scaffold / prompt variety,MAJOR QUALITY DEFECT,REPAIR,Replaced stock cross-family reasoning wrapper with a task-specific family-level reasoning prompt/key.,YES,YES,NO,NO,2d5abc38210abefcfe4dc60bb289e1f4770af3585d6a681980ca6d578eb9b976,cb8e829d659c844e00740deb74298b839c99dc3c3ffb187c426b567daf2e88b3,Assessment Plan + Framework section packets; family-level semantic QA; selected-response one-best-answer/position QA; Framework ~fix_mathjax_v8.py; Framework ~audit_bank_package_v3.py; custom v3 structural/table/grammar/security QA,PASS,Stable Bank ID preserved; machine and human-readable representations synchronized.
U1-S5-XP-Q22,1.5,Extra Practice,PHASE 3 — PRACTICE / CYU,structural scaffold / prompt variety,MAJOR QUALITY DEFECT,REPAIR,Replaced stock cross-family reasoning wrapper with a task-specific family-level reasoning prompt/key. | Removed overused supplied-student-proposal scaffold; restored the family to a direct data/model/calculation task natural to the Physics content. | Resolved an exact parallel-form prompt collision with a family-specific task variation rather than a generic wrapper.,YES,YES,NO,YES,b10d2d87911f89b7a4dd2f40e2409e65c2a7bf131ace6eb2be52e0a0dfb34c1b,b4b060dc0a73a913d05959579070677a80d1ee4826bdb385cf418c26a4d0cfd9,Assessment Plan + Framework section packets; family-level semantic QA; selected-response one-best-answer/position QA; Framework ~fix_mathjax_v8.py; Framework ~audit_bank_package_v3.py; custom v3 structural/table/grammar/security QA,PASS,Stable Bank ID preserved; machine and human-readable representations synchronized.
U1-SUM-V1-Q03,1.2,Summative,PHASE 7 — SUMMATIVE,selected-response QA,MAJOR QUALITY DEFECT,REPAIR,Reordered selected-response choices to repair answer-position pattern in Summative V1.,NO,YES,NO,NO,eb506d0ba4b2ef0a6db00dbf936c1ea817f11ea4185b4f95f31f627e3e888d9c,eb506d0ba4b2ef0a6db00dbf936c1ea817f11ea4185b4f95f31f627e3e888d9c,Assessment Plan + Framework section packets; family-level semantic QA; selected-response one-best-answer/position QA; Framework ~fix_mathjax_v8.py; Framework ~audit_bank_package_v3.py; custom v3 structural/table/grammar/security QA,PASS,Stable Bank ID preserved; machine and human-readable representations synchronized.
U1-SUM-V1-Q05,1.3,Summative,PHASE 7 — SUMMATIVE,selected-response QA,MAJOR QUALITY DEFECT,REPAIR,Reordered selected-response choices to repair answer-position pattern in Summative V1.,NO,YES,NO,NO,9ab3376cd25442f85f6f72a16c4b08622fcd097208a669a7652b38f7d769c31c,9ab3376cd25442f85f6f72a16c4b08622fcd097208a669a7652b38f7d769c31c,Assessment Plan + Framework section packets; family-level semantic QA; selected-response one-best-answer/position QA; Framework ~fix_mathjax_v8.py; Framework ~audit_bank_package_v3.py; custom v3 structural/table/grammar/security QA,PASS,Stable Bank ID preserved; machine and human-readable representations synchronized.
U1-SUM-V1-Q07,1.4,Summative,PHASE 7 — SUMMATIVE,selected-response QA,MAJOR QUALITY DEFECT,REPAIR,Reordered selected-response choices to repair answer-position pattern in Summative V1.,NO,YES,NO,NO,332859605af333a4a7f30f2919e3fad80e269ffa4b3008aa82ff0a40bb9ae018,332859605af333a4a7f30f2919e3fad80e269ffa4b3008aa82ff0a40bb9ae018,Assessment Plan + Framework section packets; family-level semantic QA; selected-response one-best-answer/position QA; Framework ~fix_mathjax_v8.py; Framework ~audit_bank_package_v3.py; custom v3 structural/table/grammar/security QA,PASS,Stable Bank ID preserved; machine and human-readable representations synchronized.
U1-SUM-V2-Q02,1.1,Summative,PHASE 7 — SUMMATIVE,selected-response QA,MAJOR QUALITY DEFECT,REPAIR,Reordered selected-response choices to repair answer-position pattern in Summative V2.,NO,YES,NO,NO,febd7e7aaba83ab5c4c807322b08c2016ac2d13cfc57efd047815df44053ab90,febd7e7aaba83ab5c4c807322b08c2016ac2d13cfc57efd047815df44053ab90,Assessment Plan + Framework section packets; family-level semantic QA; selected-response one-best-answer/position QA; Framework ~fix_mathjax_v8.py; Framework ~audit_bank_package_v3.py; custom v3 structural/table/grammar/security QA,PASS,Stable Bank ID preserved; machine and human-readable representations synchronized.
U1-SUM-V2-Q03,1.3,Summative,PHASE 7 — SUMMATIVE,selected-response QA,MAJOR QUALITY DEFECT,REPAIR,Reordered selected-response choices to repair answer-position pattern in Summative V2.,NO,YES,NO,NO,fc2b8316b432452c107daaffc9bbc0adf8e7d3e6fcc58030ca3ddc6da96a5661,fc2b8316b432452c107daaffc9bbc0adf8e7d3e6fcc58030ca3ddc6da96a5661,Assessment Plan + Framework section packets; family-level semantic QA; selected-response one-best-answer/position QA; Framework ~fix_mathjax_v8.py; Framework ~audit_bank_package_v3.py; custom v3 structural/table/grammar/security QA,PASS,Stable Bank ID preserved; machine and human-readable representations synchronized.
U1-SUM-V2-Q05,1.4,Summative,PHASE 7 — SUMMATIVE,selected-response QA,MAJOR QUALITY DEFECT,REPAIR,Reordered selected-response choices to repair answer-position pattern in Summative V2.,NO,YES,NO,NO,94d82e1458666775e6eb5191f2371cbe68186b31d30e2dceaf1b116ab02e2eac,94d82e1458666775e6eb5191f2371cbe68186b31d30e2dceaf1b116ab02e2eac,Assessment Plan + Framework section packets; family-level semantic QA; selected-response one-best-answer/position QA; Framework ~fix_mathjax_v8.py; Framework ~audit_bank_package_v3.py; custom v3 structural/table/grammar/security QA,PASS,Stable Bank ID preserved; machine and human-readable representations synchronized.
U1-SUM-V4-Q05,1.2,Summative,PHASE 7 — SUMMATIVE,selected-response QA,MAJOR QUALITY DEFECT,REPAIR,Reordered selected-response choices to repair answer-position pattern in Summative V4.,NO,YES,NO,NO,a93d3e0f86cbfb8c20f86658a1d89c026b95f499913f476d672f4ee68f219368,a93d3e0f86cbfb8c20f86658a1d89c026b95f499913f476d672f4ee68f219368,Assessment Plan + Framework section packets; family-level semantic QA; selected-response one-best-answer/position QA; Framework ~fix_mathjax_v8.py; Framework ~audit_bank_package_v3.py; custom v3 structural/table/grammar/security QA,PASS,Stable Bank ID preserved; machine and human-readable representations synchronized.
U1-SUM-V4-Q07,1.3,Summative,PHASE 7 — SUMMATIVE,selected-response QA,MAJOR QUALITY DEFECT,REPAIR,Reordered selected-response choices to repair answer-position pattern in Summative V4.,NO,YES,NO,NO,8060ef4aa97a7683c387937d6b5d870087e9f6677e3849e6d1b1f9de8090fbc8,8060ef4aa97a7683c387937d6b5d870087e9f6677e3849e6d1b1f9de8090fbc8,Assessment Plan + Framework section packets; family-level semantic QA; selected-response one-best-answer/position QA; Framework ~fix_mathjax_v8.py; Framework ~audit_bank_package_v3.py; custom v3 structural/table/grammar/security QA,PASS,Stable Bank ID preserved; machine and human-readable representations synchronized.
