bank_id,slot_id,section,destination,form,slot_number,i_can_id,i_can,evidence_job,structure_id,representation_mode,question_family_id,variant_role,seed_slot_id,dok,audit_status,stage_3e_audit_status
U1-SUM-V2-Q19,U1-SUM-V2-Q19,1.5,Summative V2,V2,19,U1-S5-IC1,I can draw a force diagram for an object in a real-world situation.,construct a force diagram for a clearly defined real-world object/system,FREEBODY-DIAGRAM-CONSTRUCT-01,student_constructed_force_diagram,u1-s5-ic1-construct-force-diagram-clearly-defined-real-world-object-system,parallel,U1-SUM-V1-Q19,2,NEEDS AUDIT,FAIL
U1-SUM-V2-Q20,U1-SUM-V2-Q20,1.5,Summative V2,V2,20,U1-S5-IC3,I can explain how the net force affects the object’s motion and critique an incorrect force explanation and revise it using physics vocabulary.,critique and revise a force explanation/model so net force and motion are consistent,REPRESENTATION-CONSTRUCT-OR-CRITIQUE-01,flawed_force_diagram,u1-s5-ic3-critique-revise-force-explanation-model-so-net-force-motion-are,parallel,U1-SUM-V1-Q20,3,NEEDS AUDIT,FAIL
U1-SUM-V3-Q01,U1-SUM-V3-Q01,1.1,Summative V3,V3,1,U1-S1-IC1,"I can distinguish between an observation, inference, hypothesis, law, and theory.",distinguish observation from inference from a concise evidence scenario,SELRESP-SINGLE-MISCONCEPTION-CHECK-01,direct_text,u1-s1-ic1-distinguish-observation-inference-concise-evidence-scenario,parallel,U1-SUM-V1-Q01,2,NEEDS AUDIT,PASS
U1-SUM-V3-Q02,U1-SUM-V3-Q02,1.1,Summative V3,V3,2,U1-S1-IC2,I can explain why a claim must be testable to be scientific.,identify which claim is scientifically testable,SELRESP-SINGLE-MISCONCEPTION-CHECK-01,direct_text,u1-s1-ic2-identify-which-claim-is-scientifically-testable,parallel,U1-SUM-V1-Q02,1,NEEDS AUDIT,PASS
U1-SUM-V3-Q03,U1-SUM-V3-Q03,1.2,Summative V3,V3,3,U1-S2-IC1,I can state Newton’s First Law in everyday language.,apply Newton First Law to predict unchanged motion,SELRESP-SINGLE-MISCONCEPTION-CHECK-01,motion_description,u1-s2-ic1-apply-newton-first-law-predict-unchanged-motion,parallel,U1-SUM-V1-Q03,2,NEEDS AUDIT,FAIL
U1-SUM-V3-Q04,U1-SUM-V3-Q04,1.2,Summative V3,V3,4,U1-S2-IC2,"I can explain that inertia is a property of matter, not a force.",reject inertia-as-force reasoning,SELRESP-SINGLE-MISCONCEPTION-CHECK-01,direct_text,u1-s2-ic2-reject-inertia-as-force-reasoning,parallel,U1-SUM-V1-Q04,1,NEEDS AUDIT,PASS
U1-SUM-V3-Q05,U1-SUM-V3-Q05,1.2,Summative V3,V3,5,U1-S2-IC3,"I can distinguish between “no forces acting” and “no net force acting.” and identify support force, weight, and other common forces in simple situations.",distinguish no forces from zero net force using a force model,PHYS-REPRESENTATION-CONSISTENCY-01,force_diagram,u1-s2-ic3-distinguish-no-forces-zero-net-force-force-model,parallel,U1-SUM-V1-Q05,2,NEEDS AUDIT,FAIL
U1-SUM-V3-Q06,U1-SUM-V3-Q06,1.3,Summative V3,V3,6,U1-S3-IC1,I can explain why force is a vector quantity.,interpret vector magnitude and direction,FEATURE-IDENTIFY-FROM-REPRESENTATION-01,vector_diagram,u1-s3-ic1-interpret-vector-magnitude-direction,parallel,U1-SUM-V1-Q06,1,NEEDS AUDIT,FAIL
U1-SUM-V3-Q07,U1-SUM-V3-Q07,1.3,Summative V3,V3,7,U1-S3-IC2,I can combine forces acting in the same direction or opposite directions.,determine net force in a one-dimensional force combination,FORMULA-DIRECT-RELATIONSHIP-01,vector_line,u1-s3-ic2-determine-net-force-dimensional-force-combination,parallel,U1-SUM-V1-Q07,2,NEEDS AUDIT,FAIL
U1-SUM-V3-Q08,U1-SUM-V3-Q08,1.3,Summative V3,V3,8,U1-S3-IC3,I can identify the resultant force from a simple vector diagram and use arrow length and direction to compare force strength and direction.,identify resultant force from a scaled vector diagram,REPRESENTATION-READ-THEN-CALCULATE-01,vector_diagram,u1-s3-ic3-identify-resultant-force-scaled-vector-diagram,parallel,U1-SUM-V1-Q08,2,NEEDS AUDIT,FAIL
U1-SUM-V3-Q09,U1-SUM-V3-Q09,1.4,Summative V3,V3,9,U1-S4-IC1,I can recognize static equilibrium and dynamic equilibrium.,classify static versus dynamic equilibrium from motion evidence,SELRESP-SINGLE-MISCONCEPTION-CHECK-01,motion_description,u1-s4-ic1-classify-static-versus-dynamic-equilibrium-motion-evidence,parallel,U1-SUM-V1-Q09,2,NEEDS AUDIT,FAIL
U1-SUM-V3-Q10,U1-SUM-V3-Q10,1.4,Summative V3,V3,10,U1-S4-IC2,I can explain why an object at rest can still have forces acting on it.,identify why a resting object can have forces acting,PHYS-REPRESENTATION-CONSISTENCY-01,force_diagram,u1-s4-ic2-identify-why-resting-object-can-have-forces-acting,parallel,U1-SUM-V1-Q10,2,NEEDS AUDIT,FAIL
U1-SUM-V3-Q11,U1-SUM-V3-Q11,1.5,Summative V3,V3,11,U1-S5-IC2,I can decide whether the forces are balanced or unbalanced.,classify a force model as balanced or unbalanced,FEATURE-IDENTIFY-FROM-REPRESENTATION-01,force_diagram,u1-s5-ic2-classify-force-model-as-balanced-unbalanced,parallel,U1-SUM-V1-Q11,2,NEEDS AUDIT,FAIL
U1-SUM-V3-Q12,U1-SUM-V3-Q12,1.2,Summative V3,V3,12,U1-S2-IC3,"I can distinguish between “no forces acting” and “no net force acting.” and identify support force, weight, and other common forces in simple situations.",identify support force and weight on the chosen object,FEATURE-IDENTIFY-FROM-REPRESENTATION-01,force_diagram,u1-s2-ic3-identify-support-force-weight-on-chosen-object,parallel,U1-SUM-V1-Q12,1,NEEDS AUDIT,FAIL
U1-SUM-V3-Q13,U1-SUM-V3-Q13,1.3,Summative V3,V3,13,U1-S3-IC2,I can combine forces acting in the same direction or opposite directions.,reason backward to a missing force from the resultant,FORMULA-INVERSE-VARIABLE-01,vector_line,u1-s3-ic2-reason-backward-missing-force-resultant,parallel,U1-SUM-V1-Q13,2,NEEDS AUDIT,FAIL
U1-SUM-V3-Q14,U1-SUM-V3-Q14,1.3,Summative V3,V3,14,U1-S3-IC3,I can identify the resultant force from a simple vector diagram and use arrow length and direction to compare force strength and direction.,rank force diagrams by net-force magnitude,PHYS-RANK-COMPARE-QUANTITIES-01,vector_diagram_set,u1-s3-ic3-rank-force-diagrams-by-net-force-magnitude,parallel,U1-SUM-V1-Q14,2,NEEDS AUDIT,FAIL
U1-SUM-V3-Q15,U1-SUM-V3-Q15,1.4,Summative V3,V3,15,U1-S4-IC1,I can recognize static equilibrium and dynamic equilibrium.,recognize equilibrium despite nonzero constant velocity,SELRESP-SINGLE-MISCONCEPTION-CHECK-01,motion_description,u1-s4-ic1-recognize-equilibrium-despite-nonzero-constant-velocity,parallel,U1-SUM-V1-Q15,2,NEEDS AUDIT,FAIL
U1-SUM-V3-Q16,U1-SUM-V3-Q16,1.5,Summative V3,V3,16,U1-S5-IC2,I can decide whether the forces are balanced or unbalanced.,connect balanced/unbalanced classification to net-force evidence,PHYS-REPRESENTATION-CONSISTENCY-01,force_diagram_motion,u1-s5-ic2-connect-balanced-unbalanced-classification-net-force-evidence,parallel,U1-SUM-V1-Q16,2,NEEDS AUDIT,FAIL
U1-SUM-V3-Q17,U1-SUM-V3-Q17,1.1,Summative V3,V3,17,U1-S1-IC3,"I can use evidence from a short scenario to decide whether a physics explanation is supported and explain why formulas in physics are guides for thinking, not just tools for calculation.",evaluate an explanation using a compact evidence/model set and interpret the relationship physically,CER-CLAIM-EVIDENCE-REASONING-01,evidence_set,u1-s1-ic3-evaluate-explanation-evidence-model-set-interpret-relationship-physically,parallel,U1-SUM-V1-Q17,3,NEEDS AUDIT,FAIL
U1-SUM-V3-Q18,U1-SUM-V3-Q18,1.4,Summative V3,V3,18,U1-S4-IC3,I can explain why an object moving at constant speed in a straight line can be in equilibrium and use the equilibrium rule to reason about upward/downward and left/right forces.,use equilibrium reasoning to infer a missing force and explain the motion implication,FORMULA-INVERSE-VARIABLE-01,force_diagram,u1-s4-ic3-equilibrium-reasoning-infer-missing-force-explain-motion-implication,parallel,U1-SUM-V1-Q18,2,NEEDS AUDIT,FAIL
U1-SUM-V3-Q19,U1-SUM-V3-Q19,1.5,Summative V3,V3,19,U1-S5-IC1,I can draw a force diagram for an object in a real-world situation.,construct a force diagram for a clearly defined real-world object/system,FREEBODY-DIAGRAM-CONSTRUCT-01,student_constructed_force_diagram,u1-s5-ic1-construct-force-diagram-clearly-defined-real-world-object-system,parallel,U1-SUM-V1-Q19,2,NEEDS AUDIT,FAIL
U1-SUM-V3-Q20,U1-SUM-V3-Q20,1.5,Summative V3,V3,20,U1-S5-IC3,I can explain how the net force affects the object’s motion and critique an incorrect force explanation and revise it using physics vocabulary.,critique and revise a force explanation/model so net force and motion are consistent,REPRESENTATION-CONSTRUCT-OR-CRITIQUE-01,flawed_force_diagram,u1-s5-ic3-critique-revise-force-explanation-model-so-net-force-motion-are,parallel,U1-SUM-V1-Q20,3,NEEDS AUDIT,FAIL
U1-SUM-V4-Q01,U1-SUM-V4-Q01,1.1,Summative V4,V4,1,U1-S1-IC1,"I can distinguish between an observation, inference, hypothesis, law, and theory.",distinguish observation from inference from a concise evidence scenario,SELRESP-SINGLE-MISCONCEPTION-CHECK-01,direct_text,u1-s1-ic1-distinguish-observation-inference-concise-evidence-scenario,parallel,U1-SUM-V1-Q01,2,NEEDS AUDIT,PASS
U1-SUM-V4-Q02,U1-SUM-V4-Q02,1.1,Summative V4,V4,2,U1-S1-IC2,I can explain why a claim must be testable to be scientific.,identify which claim is scientifically testable,SELRESP-SINGLE-MISCONCEPTION-CHECK-01,direct_text,u1-s1-ic2-identify-which-claim-is-scientifically-testable,parallel,U1-SUM-V1-Q02,1,NEEDS AUDIT,PASS
U1-SUM-V4-Q03,U1-SUM-V4-Q03,1.2,Summative V4,V4,3,U1-S2-IC1,I can state Newton’s First Law in everyday language.,apply Newton First Law to predict unchanged motion,SELRESP-SINGLE-MISCONCEPTION-CHECK-01,motion_description,u1-s2-ic1-apply-newton-first-law-predict-unchanged-motion,parallel,U1-SUM-V1-Q03,2,NEEDS AUDIT,FAIL
U1-SUM-V4-Q04,U1-SUM-V4-Q04,1.2,Summative V4,V4,4,U1-S2-IC2,"I can explain that inertia is a property of matter, not a force.",reject inertia-as-force reasoning,SELRESP-SINGLE-MISCONCEPTION-CHECK-01,direct_text,u1-s2-ic2-reject-inertia-as-force-reasoning,parallel,U1-SUM-V1-Q04,1,NEEDS AUDIT,PASS
U1-SUM-V4-Q05,U1-SUM-V4-Q05,1.2,Summative V4,V4,5,U1-S2-IC3,"I can distinguish between “no forces acting” and “no net force acting.” and identify support force, weight, and other common forces in simple situations.",distinguish no forces from zero net force using a force model,PHYS-REPRESENTATION-CONSISTENCY-01,force_diagram,u1-s2-ic3-distinguish-no-forces-zero-net-force-force-model,parallel,U1-SUM-V1-Q05,2,NEEDS AUDIT,FAIL
U1-SUM-V4-Q06,U1-SUM-V4-Q06,1.3,Summative V4,V4,6,U1-S3-IC1,I can explain why force is a vector quantity.,interpret vector magnitude and direction,FEATURE-IDENTIFY-FROM-REPRESENTATION-01,vector_diagram,u1-s3-ic1-interpret-vector-magnitude-direction,parallel,U1-SUM-V1-Q06,1,NEEDS AUDIT,FAIL
U1-SUM-V4-Q07,U1-SUM-V4-Q07,1.3,Summative V4,V4,7,U1-S3-IC2,I can combine forces acting in the same direction or opposite directions.,determine net force in a one-dimensional force combination,FORMULA-DIRECT-RELATIONSHIP-01,vector_line,u1-s3-ic2-determine-net-force-dimensional-force-combination,parallel,U1-SUM-V1-Q07,2,NEEDS AUDIT,FAIL
U1-SUM-V4-Q08,U1-SUM-V4-Q08,1.3,Summative V4,V4,8,U1-S3-IC3,I can identify the resultant force from a simple vector diagram and use arrow length and direction to compare force strength and direction.,identify resultant force from a scaled vector diagram,REPRESENTATION-READ-THEN-CALCULATE-01,vector_diagram,u1-s3-ic3-identify-resultant-force-scaled-vector-diagram,parallel,U1-SUM-V1-Q08,2,NEEDS AUDIT,FAIL
U1-SUM-V4-Q09,U1-SUM-V4-Q09,1.4,Summative V4,V4,9,U1-S4-IC1,I can recognize static equilibrium and dynamic equilibrium.,classify static versus dynamic equilibrium from motion evidence,SELRESP-SINGLE-MISCONCEPTION-CHECK-01,motion_description,u1-s4-ic1-classify-static-versus-dynamic-equilibrium-motion-evidence,parallel,U1-SUM-V1-Q09,2,NEEDS AUDIT,FAIL
U1-SUM-V4-Q10,U1-SUM-V4-Q10,1.4,Summative V4,V4,10,U1-S4-IC2,I can explain why an object at rest can still have forces acting on it.,identify why a resting object can have forces acting,PHYS-REPRESENTATION-CONSISTENCY-01,force_diagram,u1-s4-ic2-identify-why-resting-object-can-have-forces-acting,parallel,U1-SUM-V1-Q10,2,NEEDS AUDIT,FAIL
U1-SUM-V4-Q11,U1-SUM-V4-Q11,1.5,Summative V4,V4,11,U1-S5-IC2,I can decide whether the forces are balanced or unbalanced.,classify a force model as balanced or unbalanced,FEATURE-IDENTIFY-FROM-REPRESENTATION-01,force_diagram,u1-s5-ic2-classify-force-model-as-balanced-unbalanced,parallel,U1-SUM-V1-Q11,2,NEEDS AUDIT,FAIL
U1-SUM-V4-Q12,U1-SUM-V4-Q12,1.2,Summative V4,V4,12,U1-S2-IC3,"I can distinguish between “no forces acting” and “no net force acting.” and identify support force, weight, and other common forces in simple situations.",identify support force and weight on the chosen object,FEATURE-IDENTIFY-FROM-REPRESENTATION-01,force_diagram,u1-s2-ic3-identify-support-force-weight-on-chosen-object,parallel,U1-SUM-V1-Q12,1,NEEDS AUDIT,FAIL
U1-SUM-V4-Q13,U1-SUM-V4-Q13,1.3,Summative V4,V4,13,U1-S3-IC2,I can combine forces acting in the same direction or opposite directions.,reason backward to a missing force from the resultant,FORMULA-INVERSE-VARIABLE-01,vector_line,u1-s3-ic2-reason-backward-missing-force-resultant,parallel,U1-SUM-V1-Q13,2,NEEDS AUDIT,FAIL
U1-SUM-V4-Q14,U1-SUM-V4-Q14,1.3,Summative V4,V4,14,U1-S3-IC3,I can identify the resultant force from a simple vector diagram and use arrow length and direction to compare force strength and direction.,rank force diagrams by net-force magnitude,PHYS-RANK-COMPARE-QUANTITIES-01,vector_diagram_set,u1-s3-ic3-rank-force-diagrams-by-net-force-magnitude,parallel,U1-SUM-V1-Q14,2,NEEDS AUDIT,FAIL
U1-SUM-V4-Q15,U1-SUM-V4-Q15,1.4,Summative V4,V4,15,U1-S4-IC1,I can recognize static equilibrium and dynamic equilibrium.,recognize equilibrium despite nonzero constant velocity,SELRESP-SINGLE-MISCONCEPTION-CHECK-01,motion_description,u1-s4-ic1-recognize-equilibrium-despite-nonzero-constant-velocity,parallel,U1-SUM-V1-Q15,2,NEEDS AUDIT,FAIL
U1-SUM-V4-Q16,U1-SUM-V4-Q16,1.5,Summative V4,V4,16,U1-S5-IC2,I can decide whether the forces are balanced or unbalanced.,connect balanced/unbalanced classification to net-force evidence,PHYS-REPRESENTATION-CONSISTENCY-01,force_diagram_motion,u1-s5-ic2-connect-balanced-unbalanced-classification-net-force-evidence,parallel,U1-SUM-V1-Q16,2,NEEDS AUDIT,FAIL
U1-SUM-V4-Q17,U1-SUM-V4-Q17,1.1,Summative V4,V4,17,U1-S1-IC3,"I can use evidence from a short scenario to decide whether a physics explanation is supported and explain why formulas in physics are guides for thinking, not just tools for calculation.",evaluate an explanation using a compact evidence/model set and interpret the relationship physically,CER-CLAIM-EVIDENCE-REASONING-01,evidence_set,u1-s1-ic3-evaluate-explanation-evidence-model-set-interpret-relationship-physically,parallel,U1-SUM-V1-Q17,3,NEEDS AUDIT,FAIL
U1-SUM-V4-Q18,U1-SUM-V4-Q18,1.4,Summative V4,V4,18,U1-S4-IC3,I can explain why an object moving at constant speed in a straight line can be in equilibrium and use the equilibrium rule to reason about upward/downward and left/right forces.,use equilibrium reasoning to infer a missing force and explain the motion implication,FORMULA-INVERSE-VARIABLE-01,force_diagram,u1-s4-ic3-equilibrium-reasoning-infer-missing-force-explain-motion-implication,parallel,U1-SUM-V1-Q18,2,NEEDS AUDIT,FAIL
U1-SUM-V4-Q19,U1-SUM-V4-Q19,1.5,Summative V4,V4,19,U1-S5-IC1,I can draw a force diagram for an object in a real-world situation.,construct a force diagram for a clearly defined real-world object/system,FREEBODY-DIAGRAM-CONSTRUCT-01,student_constructed_force_diagram,u1-s5-ic1-construct-force-diagram-clearly-defined-real-world-object-system,parallel,U1-SUM-V1-Q19,2,NEEDS AUDIT,FAIL
U1-SUM-V4-Q20,U1-SUM-V4-Q20,1.5,Summative V4,V4,20,U1-S5-IC3,I can explain how the net force affects the object’s motion and critique an incorrect force explanation and revise it using physics vocabulary.,critique and revise a force explanation/model so net force and motion are consistent,REPRESENTATION-CONSTRUCT-OR-CRITIQUE-01,flawed_force_diagram,u1-s5-ic3-critique-revise-force-explanation-model-so-net-force-motion-are,parallel,U1-SUM-V1-Q20,3,NEEDS AUDIT,FAIL
U1-SUM-V5-Q01,U1-SUM-V5-Q01,1.2,Summative V5,V5,1,U1-S2-IC2,"I can explain that inertia is a property of matter, not a force.",identify a statement that correctly treats inertia as a property of matter,SELRESP-SINGLE-MISCONCEPTION-CHECK-01,direct_text,u1-s2-ic2-identify-statement-correctly-treats-inertia-as-property-matter,alternate_seed,,1,NEEDS AUDIT,PASS
U1-SUM-V5-Q02,U1-SUM-V5-Q02,1.4,Summative V5,V5,2,U1-S4-IC1,I can recognize static equilibrium and dynamic equilibrium.,distinguish static and dynamic equilibrium across contrasting motion descriptions,PHYS-RANK-COMPARE-QUANTITIES-01,motion_description_set,u1-s4-ic1-distinguish-static-dynamic-equilibrium-across-contrasting-motion-descriptions,alternate_seed,,2,NEEDS AUDIT,PASS
U1-SUM-V5-Q03,U1-SUM-V5-Q03,1.1,Summative V5,V5,3,U1-S1-IC2,I can explain why a claim must be testable to be scientific.,identify evidence needed to make a claim testable,MISSING-INFO-IDENTIFY-NEEDED-01,direct_text,u1-s1-ic2-identify-evidence-needed-make-claim-testable,alternate_seed,,2,NEEDS AUDIT,PASS
U1-SUM-V5-Q04,U1-SUM-V5-Q04,1.3,Summative V5,V5,4,U1-S3-IC1,I can explain why force is a vector quantity.,compare force vectors with changed directions/lengths,PHYS-RANK-COMPARE-QUANTITIES-01,vector_diagram_set,u1-s3-ic1-compare-force-vectors-changed-directions-lengths,alternate_seed,,2,NEEDS AUDIT,PASS
U1-SUM-V5-Q05,U1-SUM-V5-Q05,1.5,Summative V5,V5,5,U1-S5-IC2,I can decide whether the forces are balanced or unbalanced.,determine balanced/unbalanced status from a force table rather than a completed diagram,FEATURE-IDENTIFY-FROM-REPRESENTATION-01,force_table,u1-s5-ic2-determine-balanced-unbalanced-status-force-table-rather-than-completed-diagram,alternate_seed,,2,NEEDS AUDIT,PASS
U1-SUM-V5-Q06,U1-SUM-V5-Q06,1.2,Summative V5,V5,6,U1-S2-IC1,I can state Newton’s First Law in everyday language.,use Newton First Law to select the motion description consistent with zero net force,PHYS-REPRESENTATION-CONSISTENCY-01,force_diagram_motion,u1-s2-ic1-newton-first-law-select-motion-description-consistent-zero-net-force,alternate_seed,,2,NEEDS AUDIT,PASS
U1-SUM-V5-Q07,U1-SUM-V5-Q07,1.3,Summative V5,V5,7,U1-S3-IC2,I can combine forces acting in the same direction or opposite directions.,determine resultant direction/magnitude from a different one-dimensional force architecture,FORMULA-DIRECT-RELATIONSHIP-01,force_table,u1-s3-ic2-determine-resultant-direction-magnitude-different-dimensional-force-architecture,alternate_seed,,2,NEEDS AUDIT,PASS
U1-SUM-V5-Q08,U1-SUM-V5-Q08,1.4,Summative V5,V5,8,U1-S4-IC2,I can explain why an object at rest can still have forces acting on it.,diagnose the claim that forces disappear when an object is at rest,ERROR-CRITIQUE-CLAIM-01,direct_text,u1-s4-ic2-diagnose-claim-forces-disappear-when-object-is-at-rest,alternate_seed,,2,NEEDS AUDIT,PASS
